aDNAID,CitationID,Country,Resampled,Site description,Multiple names,Geolocation,Overall chronology,Sample chronology,References,Culture,IndividualID,Anthropological sex,Anthropological age,Grave,Body positioning,Body arrangement,Grave goods,14C,Images,notes,...22
Troc4/I0411,haak2015a,Spain,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,multiple names: no numbering,NA
Troc5/I0412,haak2015a,Spain,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,multiple names: no numbering,NA
Troc7/I0413,haak2015a,Spain,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,multiple names: no numbering,NA
NEO646,allen2024a,Spain,0,1,0,1,1,1,1,0,1,0,1.1,0,0,0,0,1,0,NA,NA
NEO938,allen2024a,Spain,0,1,0,1,1,1,1,0,1,0,1.1,0,0,0,0,1,0,NA,NA
NEO648,allen2024a,Spain,0,1,0,1,1,1,1,0,1,1.3,0,0,0,0,0,1,0,NA,NA
NEO694,allen2024a,Spain,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,NA,NA
NEO649,allen2024a,Spain,0,1,0,1,1,1,1,0,1,1.1,0,0,0,0,0,1,0,NA,NA
NEO650,allen2024a,Spain,0,1,0,1,1,1,1,0,1,1.3,0,0,0,0,0,1,0,NA,NA
NEO653,allen2024a,Spain,0,1,0,1,1,1,1,0,1,1.1,0,0,0,0,0,1,0,NA,NA
NEO721,allen2024a,Spain,0,1,0,1,1,1,1,0,1,1,1.2,1,0,0,1.1,1,0,NA,NA
Ajvide52 (Ajv52A),skogl2014a,Sweden,0,1,0,0,1,0,1,1,1,0.1,1.3,1,0,0,1.1,1,0,NA,NA
I24340,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24341,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24346,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24347,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
Gökhem2 (Gök2),skogl2014a,Sweden,0,1,1,0,0,1,1,1,1,1,1.2,1,0.1,0.1,1,1,0,NA,NA
Gökhem4 (Gök4),skogl2014a,Sweden,0,1,1,0,0,1,1,1,1,1,1.2,1,0.1,0.1,1,1,0,NA,NA
Gökhem5 (Gök5),skogl2014a,Sweden,0,1,1,0,0,1,1,1,1,0.1,1.2,1,0.1,0.1,1,1,0,NA,NA
Gökhem7 (Gök7),skogl2014a,Sweden,0,1,1,0,0,1,1,1,1,1,1.2,1,0.1,0.1,1,1,0,NA,NA
I24348,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
Motala1,lazar2014a,Sweden,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1.1,1.2,0,NA,NA
Motala12,lazar2014a,Sweden,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1.1,1.2,0,NA,NA
Motala1913,mittn2018a,Sweden,0,1,0,1,1,1,1,0,1,1,1.1,1,1,0,1,1,0,NA,NA
Motala2,lazar2014a,Sweden,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1.1,1.2,0,NA,NA
Motala3,lazar2014a,Sweden,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1.1,1.2,0,NA,NA
Motala300,mittn2018a,Sweden,0,1,0,1,1,1,1,0,1,0,1.2,1,1,1,1,1,0,NA,NA
Motala307,mittn2018a,Sweden,0,1,0,1,1,1,1,0,1,1,1.1,1,1,1,1,1,0,NA,NA
Motala309,mittn2018a,Sweden,0,1,0,1,1,1,1,0,1,1,1.2,1,1,0,1,1,0,NA,NA
Motala311,mittn2018a,Sweden,0,1,0,1,1,1,1,0,1,0,1.1,1,1,0,1,1,0,NA,NA
Motala313,mittn2018a,Sweden,0,1,0,1,1,1,1,0,1,0,1.1,1,1,0,1,1,0,NA,NA
I24498,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24499,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
Motala318,mittn2018a,Sweden,0,1,0,1,1,1,1,0,1,0,1.1,1,1,1,1,1,0,NA,NA
Motala363,mittn2018a,Sweden,0,1,0,1,1,1,1,0,1,1,1.1,1,1,0,1,1,0,NA,NA
Motala4,lazar2014a,Sweden,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1.1,1.2,0,NA,NA
Motala4352,mittn2018a,Sweden,0,1,0,1,1,1,1,0,1,0,1.3,1,1,1,1,1,0,NA,NA
Motala6,lazar2014a,Sweden,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1.1,1.2,0,NA,NA
Motala9,lazar2014a,Sweden,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1.1,1.2,0,NA,NA
MotalaAA,mittn2018a,Sweden,0,1,0,1,1,1,1,0,1,1,1.1,1,1,0,1,1,0,NA,NA
Olsund,mittn2018a,Sweden,0,1,1,1,1,1,1,0,0,0,1.2,1,0,0,0,1,0,NA,NA
RISE174,allen2015a,Sweden,0,0,0,0,0,1,0,0,1,1,1.1,0,0,0,0,1,0,NA,NA
RISE175,allen2015a,Sweden,0,0,0,0,0,1,0,0,1,1,1.1,1,0,0,0,1,0,NA,NA
RISE179,allen2015a,Sweden,0,0,0,0,0,1,0,0,1,1,1.1,1,0,0,0,1,0,NA,NA
RISE207,allen2015a,Sweden,0,0,0,0,0,1,0,0,1,1,1.1,0,0,0,0,1,0,NA,NA
RISE210,allen2015a,Sweden,0,0,0,0,0,1,0,0,1,1,1.1,0,0,0,0,1,0,NA,NA
RISE94,allen2015a,Sweden,0,0,0,0,0,0,0,1,1,1,1.1,0,0,0,0,1,0,NA,NA
RISE97,allen2015a,Sweden,0,0,0,0,0,1,0,0,1,1,1.1,0,0,0,0,1,0,NA,NA
RISE98,allen2015a,Sweden,0,0,0,0,0,0,0,1,1,1,1.1,0,0,0,0,1,0,NA,NA
Saxtorp 5092; ind. 1,mittn2018a,Sweden,0,1,1,1,1,1,1,1,1,1,1.2,0,0,0,1,1,0,NA,NA
Saxtorp 5094; ind. 2,mittn2018a,Sweden,0,1,1,1,1,1,1,1,1,1,1.1,0,0,0,1,1,0,NA,NA
Saxtorp 5158T,mittn2018a,Sweden,0,1,1,1,1,1,1,1,0,0.5,1.1,0,0,0,1,1,0,NA,NA
Saxtorp 5164; ind. 3,mittn2018a,Sweden,0,1,1,1,1,1,1,1,1,0.5,1.1,0,0,0,1,1,0,NA,NA
I24500,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24502,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24503,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24504,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24505,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24506,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
"StoraFörvar11, SfF11",skogl2014a,Sweden,0,1,0,0,1,1,1,0,0,0.1,1.1,0,0,0,1,1,0,multiple names: no number,NA
NEO18,allen2024a,Sweden,0,1,1,1,1,1,1,0,0,1,1.2,1,1,1,0,1,0,NA,NA
NEO27,allen2024a,Sweden,0,1,1,1,1,1,1,0,0,1,1.3,0,1,1,0,1,0,NA,NA
NEO36,allen2024a,Sweden,0,1,1,1,1,1,1,1,1,0,1.2,1,1,0,1.2,1,0,NA,NA
NEO38,allen2024a,Sweden,0,1,1,1,1,1,1,1,1,0,1.1,1,1,1,1,1,0,NA,NA
NEO39,allen2024a,Sweden,0,1,1,1,1,1,1,1,1,0,1.2,1,1,1,1.2,1,0,NA,NA
NEO44,allen2024a,Sweden,0,1,0,1,1,1,1,0,1,1,1.3,1,1.3,1.1,0,1,0,NA,NA
NEO46,allen2024a,Sweden,0,1,0,1,1,1,1,0,1,1,1.3,1,1.1,0,1.1,1,0,NA,NA
NEO51,allen2024a,Sweden,0,1,0,1,1,1,1,1,1,1,1.2,1,0,0,1.2,1,0,NA,NA
NEO52,allen2024a,Sweden,0,1,0,1,1,1,1,0,1,1,1.2,0,0,0,1,1,0,NA,NA
NEO220,allen2024a,Sweden,0,1,1,1,1,1,1,0,1,1,1.2,0,0,0,1,1,0,NA,NA
NEO221,allen2024a,Sweden,0,1,1,1,1,1,1,0,1,1,1.2,0,0,0,1,1,0,NA,NA
NEO223,allen2024a,Sweden,0,1,1,1,1,1,1,0,1,1,1.2,0,0,0,1,1,0,NA,NA
NEO224,allen2024a,Sweden,0,1,1,1,1,1,1,0,1,1,1.2,0,0,0,1,1,0,NA,NA
NEO225,allen2024a,Sweden,0,1,1,1,1,1,1,0,1,1,1.2,0,0,0,1,1,0,NA,NA
NEO226,allen2024a,Sweden,0,1,1,1,1,1,1,0,1,1,1.2,0,0,0,1,1,0,NA,NA
NEO227,allen2024a,Sweden,0,1,1,1,1,1,1,0,1,1,1.2,0,0,0,1,1,0,NA,NA
NEO228,allen2024a,Sweden,0,1,1,1,1,1,1,0,1,1,1.2,0,0,0,1,1,0,NA,NA
NEO259,allen2024a,Sweden,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,NA,NA
NEO260,allen2024a,Sweden,0,1,1,1,1,1,1,0,1,1,1.3,0,0,0,0,1,0,NA,NA
NEO261,allen2024a,Sweden,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,NA,NA
NEO679,allen2024a,Sweden,0,1,0,1,1,1,1,1,1,1,1.3,0,0,0,0,1,0,NA,NA
sbj001,günth2018a,Sweden,0,1,0,0,0,1,1,0,1,1,1.2,1,0,0,0,1,0,NA,NA
Sf11,günth2018a,Sweden,0,1,0,0,1,1,1,0,0,0,1.1,0,0,0,0,1,0,NA,NA
Sf12,günth2018a,Sweden,0,1,0,0,1,1,1,0,0,0,1.1,0,0,0,0,1,0,NA,NA
Sf9 / Sf13,günth2018a,Sweden,0,1,0,0,1,1,1,0,0,0,1.1,0,0,0,0,1,0,NA,NA
I24507,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24509,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24511,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24512,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24513,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24514,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24515,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24569,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24570,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24588,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24589,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24590,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24591,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24592,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24593,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24597,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24598,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24603,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24604,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24605,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24607,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24608,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
I24609,liu2022a,USA,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
"UZ-ST-005, Sappali Tepe (ST), Grave 00-102 (I4286)",naras2019a,Uzbekistan,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,multiple names no cyrillic,NA
"MOS308, Kokcha 3 1951, Grave N90, IE-60-8, 659 (I12499)",naras2019a,Uzbekistan,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA
"MOS309, 1955, Kokcha 3 1955, Grave N77, IE-60-I9 (I8506)",naras2019a,Uzbekistan,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA
"MOS310, Kokcha 3 1954, Grave N5, Skull N1, IE-60-20 (I8507)",naras2019a,Uzbekistan,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA
"MOS311, Zaman Baba, 1951, Grave N23, IE-56-1 (I8508)",naras2019a,Uzbekistan,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA
"UZ-BST-001, Site 4, Grave 37 (I11025)",naras2019a,Uzbekistan,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA
"UZ-BST-004, Site 7, Grave 33 (1), 44-91 (I4156)",naras2019a,Uzbekistan,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA
"UZ-BST-005, Site 7, Grave 60, 56-63 (I4157)",naras2019a,Uzbekistan,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA
"UZ-BST-006, Site 5, Grave 4, 57-28 (I4158)",naras2019a,Uzbekistan,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA
"UZ-BST-007, Site 4, Grave 12 (I4159)",naras2019a,Uzbekistan,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA
"UZ-BST-008, Site 7, Grave 84 (2), 58-20 (I11026)",naras2019a,Uzbekistan,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA
"UZ-BST-009, Site ?, 58-21, 119-4 (I11028)",naras2019a,Uzbekistan,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"UZ-BST-010, Site 7, Grave 84, 56-62 (I5605)",naras2019a,Uzbekistan,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA
"UZ-BST-011, Site 4, Grave 26, 57-030 (I5604)",naras2019a,Uzbekistan,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA
"UZ-BST-012, Site 4, Grave 41, 57-29 (I11521)",naras2019a,Uzbekistan,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA
"UZ-BST-013, Site 4, Grave 20 (I11519)",naras2019a,Uzbekistan,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA
"UZ-BST-014, Site 5, Grave 11 (I4899)",naras2019a,Uzbekistan,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA
"UZ-JAR-008, Jarkutan 4a 1975, Grave 206 (I4161)",naras2019a,Uzbekistan,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,multiple names no cyrillic,NA
"UZ-JAR-021, Jarkutan, XG-1980, Catacomb N. 6, 56-95 (I4901)",naras2019a,Uzbekistan,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,multiple names no cyrillic,NA
"UZ-JAR-022, Jarkutan, Catacomb N3, п. 2, XG-1980, 56-97 (I5608)",naras2019a,Uzbekistan,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,multiple names no cyrillic,NA
"UZ-KKC-001, Kashkarchi, burial N. 1, 14-46 (I4153)",naras2019a,Uzbekistan,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA
"UZ-KKC-003, Kashkarchi, N. 3, 14-47 (I4255)",naras2019a,Uzbekistan,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA
"UZ-ST-003, Sappali Tepe (ST) 1971, 38, Grave 00-95 (I4285)",naras2019a,Uzbekistan,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,multiple names no cyrillic,NA
"UZ-ST-010, Sappali Tepe (ST) 1975, 6, Grave 02-05 (I7493)",naras2019a,Uzbekistan,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,multiple names no cyrillic,NA
"UZ-ST-012, Sappali Tepe (ST), Grave 00-61 (I7420)",naras2019a,Uzbekistan,0,1,0,1,1,1,0,0,1,0,1.2,1,0,0,0,0,0,multiple names no cyrillic,NA
"UZ-ST-015, Sappali Tepe (ST), Grave 00-75 (I4288)",naras2019a,Uzbekistan,0,1,0,1,1,1,0,0,1,0,1.2,1,0,0,0,0,0,multiple names no cyrillic; problems with identifying the individual explained in detail,NA
I5359/19.210/28.593,olald2018a,Wales,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,NA,NA
I5364/25.221/2.48,olald2018a,Wales,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,NA,NA
BNL002,papac2021a,Czech Republic,0,1,1,1,1,1,1.1,1,1,1,1.3,1,1.2,1.1,1.2,0,0,NA,NA
BNL004,papac2021a,Czech Republic,0,1,1,1,1,1,1.1,1,1,1,1.3,1,1.2,1.1,1,0,0,NA,NA
BNL006,papac2021a,Czech Republic,0,1,1,1,1,1,1.1,1,1,1,1.3,1,1.2,0,1,0,0,NA,NA
BNL007,papac2021a,Czech Republic,0,1,1,1,1,1,1.1,1,1,1,1.3,1,1.2,1.1,1,0,0,NA,NA
BRZ003,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,1,1.2,1.1,1.2,0,0,NA,NA
CAH001,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.2,0,0,NA,NA
CAH002,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.2,0,0,NA,NA
CAH003,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.2,0,0,NA,NA
CAH004,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.2,0,0,NA,NA
CAH006,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.2,0,0,NA,NA
CAH007,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.2,0,0,NA,NA
CAH008,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.2,0,0,NA,NA
CAH009,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.2,0,0,NA,NA
CAH011,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.2,0,0,NA,NA
CHL001,papac2021a,Czech Republic,0,1,0,1,1,1,0,1,1,1,1.3,1,1,0,1.2,0,0,NA,NA
CHL002,papac2021a,Czech Republic,0,1,0,1,1,1,0,1,1,1,1.3,1,1,0,1.2,0,0,NA,NA
CHL004,papac2021a,Czech Republic,0,1,0,1,1,1,0,1,1,1,1.3,1,1,0,1.2,0,0,NA,NA
CHL005,papac2021a,Czech Republic,0,1,0,1,1,1,0,1,1,1,1.3,1,1,0,1.2,0,0,NA,NA
CHL007,papac2021a,Czech Republic,0,1,0,1,1,1,0,1,1,1,1.3,1,1,0,1.2,0,0,NA,NA
CHL008,papac2021a,Czech Republic,0,1,0,1,1,1,0,1,1,1,1.3,0,1,0,1.2,0,0,NA,NA
HOL002,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.2,0,0,NA,NA
HOP003A,papac2021a,Czech Republic,0,1,0,1,1,1,0.1,1,1,1,1.3,0,1.2,1.1,1,0,0,NA,NA
I14167,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,1,1.2,1.1,1.1,0,0,NA,NA
I14168,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,1,1.2,1.1,1,0,0,NA,NA
I14169,papac2021a,Czech Republic,0,1,0,1,1,1,0.1,1,1,1,1.3,1,1.2,1.1,1,0,0,NA,NA
I14170,papac2021a,Czech Republic,0,1,0,1,1,1,0.1,1,1,1,1.3,1,1,1.1,1,0,0,NA,NA
I14171,papac2021a,Czech Republic,0,1,0,1,1,1,0.1,1,1,1,1.3,1,1.2,1.1,1,0,0,NA,NA
I14172,papac2021a,Czech Republic,0,1,0,1,1,1,0.1,1,1,1,1.3,1,1.2,1.1,1,0,0,NA,NA
I14174,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,1,1.1,1.1,1,0,0,NA,NA
I14175,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,1,1.2,1.1,1,0,0,NA,NA
I14176,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,1,1.2,1.1,1,0,0,NA,NA
I16121,papac2021a,Czech Republic,0,1,0,1,1,1,0.1,1,1,1,1.3,1,1,1.1,1,0,0,NA,NA
I16122,papac2021a,Czech Republic,0,1,0,1,1,1,0.1,1,1,1,1.3,1,1,1.1,1,0,0,NA,NA
I4947,papac2021a,Czech Republic,0,1,1,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.1,0,0,NA,NA
I5666,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,1,1,0.1,1.2,0,0,NA,NA
"UfaNov17-053, Ksirov 1984, kurgan 7, enclosure 3, Ksirov III (I12257)",naras2019a,Tajikistan,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,NA,NA
"UfaNov17-054, Ksirov 1979, kurgan 9, Ksirov III (I12294)",naras2019a,Tajikistan,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,NA,NA
"UZ-DK-001, Dashti-Kozy, 44-33, burial 15 (I4258)",naras2019a,Tajikistan,0,1,0,1,0,1,1,0,1,1,1.1,1,1.2,1.1,1.1,1,0,NA,NA
"UZ-DK-003, Dashti-Kozy 1985, Burial 12, 44-34, individual 1 (I4257)",naras2019a,Tajikistan,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1.2,1,0,NA,NA
I6468,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.2,0,0,NA,NA
I6476,papac2021a,Czech Republic,0,1,0,1,1,1,0.1,1,1,1,1.3,0,1.2,1.1,1.2,0,0,NA,NA
"UZ-SZ-002 Sarazm 85 (2), burial 44-37 (I4910)",naras2019a,Tajikistan,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,NA,NA
A4-1,lazar2017a,Türkiye,0,1,0,0,1,1,1,1,0,1,1.2,0,0,0,0,1,1,NA,NA
I6480,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1,0,0,NA,NA
I6677,papac2021a,Czech Republic,0,1,1,1,1,1,1.1,1,1,1,1.3,1,1.2,1.1,1.2,0,0,NA,NA
I6695,papac2021a,Czech Republic,0,1,1,1,1,1,1.1,1,1,1,1.3,0,0,0,1.2,0,0,NA,NA
I7205,papac2021a,Czech Republic,0,1,1,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.2,0,0,NA,NA
I7214,papac2021a,Czech Republic,0,1,1,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.2,0,0,NA,NA
I7250,papac2021a,Czech Republic,0,1,1,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.2,0,0,NA,NA
I7251,papac2021a,Czech Republic,0,1,1,1,1,1,1.1,1,1,1,1.3,0,1,1.1,1.2,0,0,NA,NA
I7269,papac2021a,Czech Republic,0,1,1,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.2,0,0,NA,NA
I7270,papac2021a,Czech Republic,0,1,1,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.2,0,0,NA,NA
I7271,papac2021a,Czech Republic,0,1,1,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.2,0,0,NA,NA
I7275,papac2021a,Czech Republic,0,1,1,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.2,0,0,NA,NA
I7276,papac2021a,Czech Republic,0,1,1,1,1,1,1.1,1,1,1,1.3,0,1,0.1,1.2,0,0,NA,NA
I7279,papac2021a,Czech Republic,0,1,1,1,1,1,1.1,1,1,1,1.3,0,1,1.1,1.2,0,0,NA,NA
I7280,papac2021a,Czech Republic,0,1,1,1,1,1,1.1,1,1,1,1.3,0,1,1.1,1.2,0,0,NA,NA
I7282,papac2021a,Czech Republic,0,1,1,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.1,0,0,NA,NA
I7283,papac2021a,Czech Republic,0,1,1,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.1,1,0,NA,NA
I7287,papac2021a,Czech Republic,0,1,1,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.1,0,0,NA,NA
I7288,papac2021a,Czech Republic,0,1,1,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.2,0,0,NA,NA
I7290,papac2021a,Czech Republic,0,1,1,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.1,0,0,NA,NA
JIN001,papac2021a,Czech Republic,0,1,1,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.2,0,0,NA,NA
KNE006,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,1,1,0,1,0,0,NA,NA
KO1008,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,1,1.2,1.1,1,0,0,NA,NA
KO1014,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,1,0,0,0,0,0,NA,NA
KO1016,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,1,0,0,1.2,0,0,NA,NA
KOB001,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.2,0,0,NA,NA
KOB003,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1,0,0,NA,NA
KOB004,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.2,0,0,NA,NA
M10-111 (I1584),lazar2016a,Türkiye,0,1,0,1,1,1,1,0,0,0,1.3,1,0,0,0,1,0,multiplenames: no number,NA
KOB006,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.2,0,0,NA,NA
KON002,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.2,0,0,NA,NA
KON003,papac2021a,Czech Republic,0,1,0,1,1,1,1.1,1,1,1,1.3,0,1.2,1.1,1.2,0,0,NA,NA
