CitationID,Name,Affiliation
mathi2018a,"Haak, Wolfgang","Department of Archaeogenetics, Max Planck Institute for the Science of Human History, Jena, 07745, Germany"
mathi2018a,"Haak, Wolfgang","Australian Centre for Ancient DNA, School of Biological Sciences, The University of Adelaide, Adelaide, SA-5005, South Australia, Australia"
mathi2018a,"Hajdu, Tamás","Department of Biological Anthropology, Eötvös Loránd University, Faculty of Science, Institute of Biology, H-1117, Budapest, Hungary"
mathi2018a,"Handzhyiska, Veneta","Department of Archaeology, Sofia University St. Kliment, 1504 Sofia, Ohridski, Bulgaria"
mathi2018a,"Harney, Eadaoin","Department of Genetics, Harvard Medical School, Boston, 02115, Massachusetts, USA"
mathi2018a,"Harney, Eadaoin","Howard Hughes Medical Institute, Harvard Medical School, Boston, 02115, Massachusetts, USA"
mathi2018a,"Harvati, Katerina","Senckenberg Centre for Human Evolution and Palaeoenvironment at the University of Tübingen, Tübingen, 72076, Germany"
mathi2018a,"Higham, Thomas","Institute for Archaeological Sciences, Paleoanthropology, University of Tübingen, Tübingen, 72070, Germany"
mathi2018a,"Iliev, Stanislav","Regional Museum of History, 6300, Haskovo, Bulgaria"
mathi2018a,"Janković, Ivor","Institute for Anthropological Research, Zagreb, 10000, Croatia"
mathi2018a,"Janković, Ivor","Department of Anthropology, University of Wyoming, Laramie, 82071, Wyoming, USA"
mathi2018a,"Jones, Eppie","Smurfit Institute of Genetics, Trinity College Dublin, Dublin, 2, Ireland"
mathi2018a,"Jones, Eppie","Department of Zoology, University of Cambridge, Cambridge, CB2 3EJ, UK"
mathi2018a,"Karavanić, Ivor","Department of Anthropology, University of Wyoming, Laramie, 82071, Wyoming, USA"
mathi2018a,"Karavanić, Ivor","Department of Archaeology, Faculty of Humanities and Social Sciences, University of Zagreb, Zagreb, 10000, Croatia"
mathi2018a,"Keating, Denise","Earth Institute, University College Dublin, Belfield, 4, Dublin, Ireland"
mathi2018a,"Kennett, Douglas J.","Department of Anthropology and Institutes for Energy and the Environment, Pennsylvania State University, University Park, Pennsylvania, 16802, USA"
mathi2018a,"Komšo, Darko","Archaeological Museum of Istria, Pula, 52100, Croatia"
mathi2018a,"Kozak, Alexandra","Department of Bioarchaeology, Institute of Archaeology, National Academy of Sciences of Ukraine, 04210 Kiev, Ukraine"
mathi2018a,"Krause, Johannes","Department of Archaeogenetics, Max Planck Institute for the Science of Human History, Jena, 07745, Germany"
mathi2018a,"Krause, Johannes","Institute for Archaeological Sciences, University of Tübingen, Tübingen, Germany"
mathi2018a,"Krause-Kyora, Ben","Department of Archaeogenetics, Max Planck Institute for the Science of Human History, Jena, 07745, Germany"
mathi2018a,"Krauß, Raiko","Institute for Prehistory, Early History and Medieval Archaeology, University of Tübingen, 72070 Tübingen, Germany"
mathi2018a,"Kucukkalipci, Isil","Institute for Archaeological Sciences, University of Tübingen, Tübingen, Germany"
mathi2018a,"Labuda, Damian","Pediatric Department, CHU Sainte-Justine Research Center, Université de Montréal, Montreal, Québec H3T 1C5, Canada"
mathi2018a,"Lari, Martina","Dipartimento di Biologia, Università di Firenze, Florence, 50122, Italy"
mathi2018a,"Lazar, Catalin","National History Museum of Romania, Bucharest, 030026, Romania"
mathi2018a,"Lazar, Catalin","Department of Ancient History, Archaeology and History of Art, Faculty of History, University of Bucharest, Bucharest, 50107, Romania"
mathi2018a,"Leppek, Maleen","Institute for Pre- and Protohistoric Archaeology and the Archaeology of the Roman Provinces, Ludwig-Maximilians-University, Munich, 80799, Germany"
mathi2018a,"Leshtakov, Krassimir","Department of Archaeology, Sofia University St. Kliment, 1504 Sofia, Ohridski, Bulgaria"
mathi2018a,"Lillie, Malcolm","School of Environmental Sciences, Geography, University of Hull, Hull, HU6 7RX, UK"
mathi2018a,"Lo Vetro, Domenico","Dipartimento SAGAS - Sezione di Archeologia e Antico Oriente, Università degli Studi di Firenze, Florence, 50122, Italy"
mathi2018a,"Lo Vetro, Domenico","Museo e Istituto fiorentino di Preistoria, Florence, 50122, Italy"
mathi2018a,"Los, Dženi","KADUCEJ d.o.o.,, Split, 21000, Croatia"
mathi2018a,"Lozanov, Ivaylo","Department of Archaeology, Sofia University St. Kliment, 1504 Sofia, Ohridski, Bulgaria"
mathi2018a,"Malina, Maria","ROCEEH Research Center, Heidelberg Academy of Sciences and Humanities, University of Tübingen, Tübingen, 72070, Germany"
mathi2018a,"Mallick, Swapan","Department of Genetics, Harvard Medical School, Boston, 02115, Massachusetts, USA"
mathi2018a,"Mallick, Swapan","Howard Hughes Medical Institute, Harvard Medical School, Boston, 02115, Massachusetts, USA"
mathi2018a,"Martini, Fabio","Dipartimento SAGAS - Sezione di Archeologia e Antico Oriente, Università degli Studi di Firenze, Florence, 50122, Italy"
mathi2018a,"Martini, Fabio","Museo e Istituto fiorentino di Preistoria, Florence, 50122, Italy"
mathi2018a,"Mathieson, Iain","Department of Genetics, Perelman School of Medicine, University of Pennsylvania, Philadelphia, Pennsylvania, 19104, USA"
mathi2018a,"Mathieson, Iain","Department of Genetics, Harvard Medical School, Boston, 02115, Massachusetts, USA"
mathi2018a,"McSweeney, Kath","School of History, Classics and Archaeology, University of Edinburgh, Edinburgh, EH8 9AG, UK"
mathi2018a,"Meller, Harald","State Office for Heritage Management and Archaeology Saxony-Anhalt and State Museum of Prehistory, Halle, 06114, Germany"
mathi2018a,"Mende, Balázs Gusztáv","Laboratory of Archaeogenetics, Institute of Archaeology, Research Centre for the Humanities, Hungarian Academy of Sciences, Budapest, H-1097, Hungary"
mathi2018a,"Menđušić, Marko","Conservation Department in Šibenik, Ministry of Culture of the Republic of Croatia, Šibenik, 22000, Croatia"
mathi2018a,"Michel, Megan","Department of Genetics, Harvard Medical School, Boston, 02115, Massachusetts, USA"
mathi2018a,"Michel, Megan","Howard Hughes Medical Institute, Harvard Medical School, Boston, 02115, Massachusetts, USA"
mathi2018a,"Mirea, Pavel","Teleorman County Museum, Alexandria, 140033, Romania"
mathi2018a,"Mittnik, Alissa","Department of Archaeogenetics, Max Planck Institute for the Science of Human History, Jena, 07745, Germany"
mathi2018a,"Mittnik, Alissa","Institute for Archaeological Sciences, University of Tübingen, Tübingen, Germany"
mathi2018a,"Moiseyev, Vyacheslav","Peter the Great Museum of Anthropology and Ethnography (Kunstkamera) RAS, 199034 St., Petersburg, Russia"
mathi2018a,"Nägele, Kathrin","Department of Archaeogenetics, Max Planck Institute for the Science of Human History, Jena, 07745, Germany"
mathi2018a,"Nikitin, Alexey G.","Department of Biology, Grand Valley State University, Allendale, Michigan 49401, USA"
mathi2018a,"Novak, Mario","Earth Institute, University College Dublin, Belfield, 4, Dublin, Ireland"
mathi2018a,"Novak, Mario","Institute for Anthropological Research, Zagreb, 10000, Croatia"
mathi2018a,"Olalde, Iñigo","Department of Genetics, Harvard Medical School, Boston, 02115, Massachusetts, USA"
mathi2018a,"Oppenheimer, Jonas","Department of Genetics, Harvard Medical School, Boston, 02115, Massachusetts, USA"
mathi2018a,"Oppenheimer, Jonas","Howard Hughes Medical Institute, Harvard Medical School, Boston, 02115, Massachusetts, USA"
mathi2018a,"Papathanasiou, Anastasia","Ephorate of Paleoanthropology and Speleology, 11636 Athens, Greece"
mathi2018a,"Patterson, Nick","Broad Institute of Harvard and MIT, Cambridge, Massachusetts 02142, USA"
mathi2018a,"Petrova, Vanya","Department of Archaeology, Sofia University St. Kliment, 1504 Sofia, Ohridski, Bulgaria"
mathi2018a,"Pfrengle, Saskia","Institute for Archaeological Sciences, University of Tübingen, Tübingen, Germany"
mathi2018a,"Pinhasi, Ron","Earth Institute, University College Dublin, Belfield, 4, Dublin, Ireland"
mathi2018a,"Pinhasi, Ron","Department of Anthropology, University of Vienna, Vienna, 1090, Austria"
mathi2018a,"Posth, Cosimo","Department of Archaeogenetics, Max Planck Institute for the Science of Human History, Jena, 07745, Germany"
mathi2018a,"Posth, Cosimo","Institute for Archaeological Sciences, University of Tübingen, Tübingen, Germany"
mathi2018a,"Potekhina, Inna","Department of Bioarchaeology, Institute of Archaeology, National Academy of Sciences of Ukraine, 04210 Kiev, Ukraine"
mathi2018a,"Price, T. Douglas","Department of Anthropology, University of Wisconsin, Madison, Wisconsin 53706, USA"
mathi2018a,"Reich, David","Department of Genetics, Harvard Medical School, Boston, 02115, Massachusetts, USA"
mathi2018a,"Reich, David","Howard Hughes Medical Institute, Harvard Medical School, Boston, 02115, Massachusetts, USA"
mathi2018a,"Reich, David","Broad Institute of Harvard and MIT, Cambridge, Massachusetts 02142, USA"
mathi2018a,"Rohland, Nadin","Department of Genetics, Harvard Medical School, Boston, 02115, Massachusetts, USA"
mathi2018a,"Simalcsik, Angela","Olga Necrasov Centre for Anthropological Research, Romanian Academy – Iaşi Branch, Iaşi, 700481, Romania"
mathi2018a,"Sineo, Luca","Dipartimento di Scienze e tecnologie biologiche, chimiche e farmaceutiche, Lab. of Anthropology, Università degli studi di Palermo, 90133 Palermo, Italy"
mathi2018a,"Sirak, Kendra","Earth Institute, University College Dublin, Belfield, 4, Dublin, Ireland"
mathi2018a,"Sirak, Kendra","Department of Anthropology, Emory University, Atlanta, 30322, Georgia, USA"
mathi2018a,"Šlaus, Mario","Anthropological Center, Croatian Academy of Sciences and Arts, Zagreb, 10000, Croatia"
mathi2018a,"Slavchev, Vladimir","Regional Historical Museum Varna, Varna, BG-9000, Bulgaria"
mathi2018a,"Stanev, Petar","Regional Museum of History Veliko Tarnovo, 5000 Veliko Tarnovo, Bulgaria"
mathi2018a,"Starović, Andrej","National Museum in Belgrade, Belgrade, Serbia"
mathi2018a,"Stewardson, Kristin","Department of Genetics, Harvard Medical School, Boston, 02115, Massachusetts, USA"
mathi2018a,"Stewardson, Kristin","Howard Hughes Medical Institute, Harvard Medical School, Boston, 02115, Massachusetts, USA"
mathi2018a,"Stockhammer, Philipp W.","Department of Archaeogenetics, Max Planck Institute for the Science of Human History, Jena, 07745, Germany"
mathi2018a,"Stockhammer, Philipp W.","Institute for Pre- and Protohistoric Archaeology and the Archaeology of the Roman Provinces, Ludwig-Maximilians-University, Munich, 80799, Germany"
mathi2018a,"Szécsényi-Nagy, Anna","Laboratory of Archaeogenetics, Institute of Archaeology, Research Centre for the Humanities, Hungarian Academy of Sciences, Budapest, H-1097, Hungary"
mathi2018a,"Szeniczey, Tamás","Department of Biological Anthropology, Eötvös Loránd University, Faculty of Science, Institute of Biology, H-1117, Budapest, Hungary"
mathi2018a,"Talamo, Sahra","Department of Human Evolution, Max Planck Institute for Evolutionary Anthropology, Leipzig, 04103, Germany"
mathi2018a,"Teschler-Nicola, Maria","Department of Anthropology, University of Vienna, Vienna, 1090, Austria"
mathi2018a,"Teschler-Nicola, Maria","Department of Anthropology, Natural History Museum Vienna, Vienna, 1010, Austria"
mathi2018a,"Thevenet, Corinne","INRAP/UMR 8215 Trajectoires, Nanterre, 92023, France"
mathi2018a,"Vai, Stefania","Dipartimento di Biologia, Università di Firenze, Florence, 50122, Italy"
mathi2018a,"Valchev, Ivan","Department of Archaeology, Sofia University St. Kliment, 1504 Sofia, Ohridski, Bulgaria"
mathi2018a,"Valentin, Frédérique","CNRS/UMR 7041 ArScAn MAE, Nanterre, 92023, France"
mathi2018a,"Vasilyev, Sergey","Institute of Ethnology and Anthropology, Russian Academy of Sciences, Moscow, 119991, Russia"
mathi2018a,"Veljanovska, Fanica","Archaeological Museum of Macedonia, 1000 Skopje, the former Yugoslav Republic of Macedonia"
mathi2018a,"Venelinova, Svetlana ","Regional Museum of History, 9700 Shumen, Bulgaria"
mathi2018a,"Veselovskaya, Elizaveta","Institute of Ethnology and Anthropology, Russian Academy of Sciences, Moscow, 119991, Russia"
mathi2018a,"Viola, Bence","Department of Anthropology, University of Toronto, Toronto, M5S 2S2, Ontario, Canada"
mathi2018a,"Viola, Bence","Institute of Archaeology & Ethnography, Siberian Branch, Russian Academy of Sciences, Novosibirsk, 630090, Russia"
mathi2018a,"Virag, Cristian","Satu Mare County Museum Archaeology Department, 440026, Satu Mare, Romania"
mathi2018a,"Zaninović, Joško","Municipal Museum Drniš, Drniš, 22320, Croatia"
mathi2018a,"Zarina, Gunita","Institute of Latvian History, University of Latvia, Rı¯ga, 1050, Latvia"
mathi2018a,"Zäuner, Steve","anthropol - Anthropologieservice, Hechingen, 72379, Germany"
mittn2018a,"Allmäe, Raili","Archaeological Research Collection, Tallinn University, 10130, Tallinn, Estonia"
mittn2018a,"Andrades Valtueña, Aida","Department of Archaeogenetics, Max Planck Institute for the Science of Human History, 07745, Jena, Germany"
mittn2018a,"Balanovska, Elena","Research Centre for Medical Genetics, Moscow, 115478, Russia"
mittn2018a,"Daubaras, Mantas","Department of Archaeology, Lithuanian Institute of History, 01108, Vilnius, Lithuania"
mittn2018a,"Economou, Christos","Archaeological Research Laboratory, Stockholm University, 11418, Stockholm, Sweden"
mittn2018a,"Feldman, Michal","Department of Archaeogenetics, Max Planck Institute for the Science of Human History, 07745, Jena, Germany"
mittn2018a,"Furtwängler, Anja","Institute for Archaeological Sciences, Archaeo- and Palaeogenetics, University of Tübingen, 72070, Tübingen, Germany"
mittn2018a,"Haak, Wolfgang","Department of Archaeogenetics, Max Planck Institute for the Science of Human History, 07745, Jena, Germany"
mittn2018a,"Haak, Wolfgang","School of Biological Sciences, The University of Adelaide, Adelaide, SA, 5005, Australia"
mittn2018a,"Hallgren, Fredrik","The Cultural Heritage Foundation, 72212, Västerås, Sweden"
mittn2018a,"Jankauskas, Rimantas","Department of Anatomy, Histology and Anthropology, Vilnius University, 03101, Vilnius, Lithuania"
mittn2018a,"Khartanovich, Valery","Peter the Great Museum of Anthropology and Ethnography (Kunstkamera) RAS, St. Petersburg, Russia, 199034"
mittn2018a,"Krause, Johannes","Department of Archaeogenetics, Max Planck Institute for the Science of Human History, 07745, Jena, Germany"
mittn2018a,"Krause, Johannes","Institute for Archaeological Sciences, Archaeo- and Palaeogenetics, University of Tübingen, 72070, Tübingen, Germany"
mittn2018a,"Mittnik, Alissa","Department of Archaeogenetics, Max Planck Institute for the Science of Human History, 07745, Jena, Germany"
mittn2018a,"Mittnik, Alissa","Institute for Archaeological Sciences, Archaeo- and Palaeogenetics, University of Tübingen, 72070, Tübingen, Germany"
mittn2018a,"Moiseyev, Vyacheslav","Peter the Great Museum of Anthropology and Ethnography (Kunstkamera) RAS, St. Petersburg, Russia, 199034"
mittn2018a,"Oinonen, Markku","Finnish Museum of Natural History - LUOMUS, University of Helsinki, 00014, Helsinki, Finland"
mittn2018a,"Pfrengle, Saskia","Institute for Archaeological Sciences, Archaeo- and Palaeogenetics, University of Tübingen, 72070, Tübingen, Germany"
mittn2018a,"Reich, David","Department of Genetics, Harvard Medical School, Boston, MA, 02115, USA"
mittn2018a,"Reich, David","Broad Institute of Harvard and MIT, Cambridge, MA, 02142, USA"
mittn2018a,"Reich, David","Howard Hughes Medical Institute, Harvard Medical School, Boston, MA, 02115, USA"
mittn2018a,"Schiffels, Stephan","Department of Archaeogenetics, Max Planck Institute for the Science of Human History, 07745, Jena, Germany"
mittn2018a,"Tõrv, Mari","Institute of History and Archaeology, University of Tartu, 50090, Tartu, Estonia"
mittn2018a,"Vasks, Andrejs","Institute of Latvian History, University of Latvia, Riga, LV-1050, Latvia"
